_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
33426,33427,YO14427,118,CHURCH ST YORK,ELM ST YORK,PINE ST,None,0,10,None,05,Acer platanoides,"Maple, Norway",61,"{""type"": ""Point"", ""coordinates"": [-79.5158118009038, 43.7071547814068]}"
33443,33444,YO20897,51,SKYLARK RD,ALTHEA RD,GOOCH AVE,None,0,10,None,04,Picea glauca,"Spruce, white",41,"{""type"": ""Point"", ""coordinates"": [-79.4975762511987, 43.6636373344329]}"
33617,33618,YO23751,17,ROCHDALE AVE,NAIRN AVE,HARVIE AVE,None,0,10,None,09,Picea pungens,"Spruce, Colorado blue",36,"{""type"": ""Point"", ""coordinates"": [-79.4532460162621, 43.6877290524409]}"
33796,33797,YO19336,104,VARSITY RD,ALTHEA RD,DORAN AVE,None,0,10,None,04,Acer platanoides 'Globosum',"Maple, Norway 'Globe'",24,"{""type"": ""Point"", ""coordinates"": [-79.4990862753353, 43.6618107321873]}"
33846,33847,YO10503,22,CHILTERN HILL RD,CROYDON RD,MARKDALE AVE,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",60,"{""type"": ""Point"", ""coordinates"": [-79.4264602379476, 43.6939751983907]}"
33884,33885,YO27521,94,BICKNELL AVE,JULIET CRES,AVON DR,None,0,10,None,05,Betula papyrifera,"Birch, white",36,"{""type"": ""Point"", ""coordinates"": [-79.4758873927951, 43.6862592899335]}"
34090,34091,YO11821,40,ATLAS AVE,WATFORD AVE,GRAHAM GDNS,None,0,20,None,12,Picea,Spruce,25,"{""type"": ""Point"", ""coordinates"": [-79.4316051716174, 43.682183105225]}"
34099,34100,YO20808,44,SKYLARK RD,ALTHEA RD,None,None,0,30,None,04,Tilia cordata,"Linden, littleleaf",96,"{""type"": ""Point"", ""coordinates"": [-79.4976985523733, 43.6634515042859]}"
34185,34186,YO9383,640,NORTHCLIFFE BLVD,KEYWEST AVE,VAUGHAN RD,None,0,10,None,12,Thuja,Cedar,18,"{""type"": ""Point"", ""coordinates"": [-79.4472544014032, 43.6940792811911]}"
34208,34209,YO12181,43,FLORENCE CRES,PRITCHARD AVE,ESPOSITO CRES,None,0,10,None,05,Prunus armeniaca,Apricot,13,"{""type"": ""Point"", ""coordinates"": [-79.4945935386696, 43.6682444314546]}"
34250,34251,YO19283,20,HOLWOOD AVE,KANE AVE,SCOTT RD,A,0,10,None,05,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.4704422936782, 43.6892791276883]}"
34385,34386,YO25379,6,GUESTVILLE AVE,None,LAMBTON AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",52,"{""type"": ""Point"", ""coordinates"": [-79.4884169644629, 43.6806076230534]}"
34418,34419,YO10964,127,BERNICE CRES,SCARLETT RD,EILEEN AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",56,"{""type"": ""Point"", ""coordinates"": [-79.5007944641497, 43.6668547055418]}"
34497,34498,YO17732,1054,BRIAR HILL AVE,LOCKSLEY AVE,DUFFERIN ST,None,0,10,None,08,Prunus ' (section plums)',Plum,28,"{""type"": ""Point"", ""coordinates"": [-79.4495133585954, 43.7033132880661]}"
34571,34572,YO14865,78,SCHELL AVE,HARTLEY AVE,MIRANDA AVE,None,0,10,None,08,Prunus '(section cherries)',Cherry,13,"{""type"": ""Point"", ""coordinates"": [-79.4559162074648, 43.6981544218531]}"
34647,34648,YO18382,101,GLOUCESTER GRV,WINONA DR,ALAMEDA AVE,None,0,20,None,12,Acer platanoides,"Maple, Norway",43,"{""type"": ""Point"", ""coordinates"": [-79.4383712921441, 43.6962769037032]}"
34734,34735,YO28835,33,SUN VALLEY DR,SIDFORD CRT,PASADENA GDNS,None,0,10,None,04,Tilia,Linden,74,"{""type"": ""Point"", ""coordinates"": [-79.4973506981617, 43.6599212148628]}"
34739,34740,YO15830,8,PENDEEN AVE,JANE ST,BEXLEY CRES,None,0,10,None,05,Tilia cordata,"Linden, littleleaf",43,"{""type"": ""Point"", ""coordinates"": [-79.4981889412503, 43.6795697589304]}"
34808,34809,YO19315,71,ROSENEATH GDNS,GLENHURST AVE,EARLSDALE AVE,None,0,10,None,09,Acer platanoides 'Schwedleri',"Maple, Norway 'Schwedler'",29,"{""type"": ""Point"", ""coordinates"": [-79.4353199277264, 43.6843497852905]}"
34830,34831,YO13209,31,MOULD AVE,LN N ST CLAIR E BATAVIA,PRITCHARD AVE,None,0,20,None,05,Betula papyrifera,"Birch, white",40,"{""type"": ""Point"", ""coordinates"": [-79.487426120954, 43.6694338978831]}"
34849,34850,YO18192,17,HUMEWOOD GDNS,HUMEWOOD DR,RUSHTON RD,None,0,20,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",32,"{""type"": ""Point"", ""coordinates"": [-79.4280594273979, 43.6830003719771]}"
34885,34886,YO13967,146,LIVINGSTONE AVE,TIMES RD,JIMMY WISDOM WAY,None,0,88810,None,08,Acer saccharinum,"Maple, silver",101,"{""type"": ""Point"", ""coordinates"": [-79.4456828469578, 43.6975783365011]}"
34944,34945,YO1881,499,LAUDER AVE,GENESSEE AVE,AMHERST AVE,None,0,10,None,12,Prunus persica,Peach,35,"{""type"": ""Point"", ""coordinates"": [-79.4440865630398, 43.6896540258514]}"
34956,34957,YO28483,78,NORTHLAND AVE,LN E AVON N MCCORMACK,AVON AVE,None,0,10,None,05,Thuja occidentalis,"Cedar, white",30,"{""type"": ""Point"", ""coordinates"": [-79.4773950201391, 43.6781901747942]}"
34960,34961,YO21400,116,AVA RD,HILL PL,GLEN CEDAR RD,None,0,10,None,12,Acer platanoides,"Maple, Norway",42,"{""type"": ""Point"", ""coordinates"": [-79.4280934386103, 43.6972449656988]}"
34993,34994,YO29328,299,ROBINA AVE,JESMOND AVE,VAUGHAN RD,None,0,10,None,12,Tilia,Linden,33,"{""type"": ""Point"", ""coordinates"": [-79.4384957299453, 43.6900685356212]}"
35063,35065,YO985,30,LAPP ST,MCCORMACK ST,NORTHLAND AVE,None,0,10,None,05,Abies,Fir,3,"{""type"": ""Point"", ""coordinates"": [-79.4756393258552, 43.6773100072975]}"
35080,35082,YO17775,21,LAVENDER RD,LN W OLD WESTON RD N LAVENDER,REGENT ST YORK,None,0,10,None,09,Acer negundo,"Maple, Manitoba",15,"{""type"": ""Point"", ""coordinates"": [-79.4678159129988, 43.680092908633]}"
35083,35085,YO12979,16,STRADER AVE,ALAMEDA AVE,OAKWOOD AVE,None,0,10,None,12,Picea,Spruce,23,"{""type"": ""Point"", ""coordinates"": [-79.4399357115886, 43.6939795540067]}"
35122,35124,YO22636,187,WRIGHT AVE YORK,GIBSON AVE YORK,PLAINFIELD RD,None,0,10,None,05,Acer rubrum,"Maple, red",36,"{""type"": ""Point"", ""coordinates"": [-79.5055730283145, 43.7002102367798]}"
35132,35134,YO20343,60,SNIDER AVE,BOWIE AVE,SCHELL AVE,None,0,30,None,08,Prunus persica,Peach,15,"{""type"": ""Point"", ""coordinates"": [-79.4617530897406, 43.6953058069903]}"
35148,35150,YO14866,154,CHURCH ST YORK,ELM ST YORK,PINE ST,None,0,10,None,05,Acer saccharinum,"Maple, silver",178,"{""type"": ""Point"", ""coordinates"": [-79.5130365137688, 43.7077976063397]}"
35187,35189,YO18317,399,GLENHOLME AVE,GENESSEE AVE,JESMOND AVE,None,0,80,None,12,Prunus ' (section plums)',Plum,10,"{""type"": ""Point"", ""coordinates"": [-79.4424900830662, 43.6890084167014]}"
35300,35302,YO14524,66,LACEY AVE,EWART AVE,CAMERON AVE YORK,None,0,10,None,05,Magnolia x soulangiana (M. denudata x liliiflora).,"Magnolia, saucer",5,"{""type"": ""Point"", ""coordinates"": [-79.4687462306865, 43.6899243397364]}"
35343,35345,YO8421,156,CHILTERN HILL RD,DEWBOURNE AVE,LN S EGLINTON W PEVERIL,None,0,10,None,12,Syringa reticulata,"Lilac, Japanese",20,"{""type"": ""Point"", ""coordinates"": [-79.427500411669, 43.6996940657758]}"
35435,35437,YO5229,31,HOLMESDALE RD,DUFFERIN ST,HOLMESDALE CRES,None,0,10,None,09,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.4486877303927, 43.6888069292562]}"
35456,35458,YO18394,403,GLENHOLME AVE,JESMOND AVE,ASHBURY AVE,None,0,10,None,12,Pyrus,Pear,15,"{""type"": ""Point"", ""coordinates"": [-79.4426811236284, 43.689192022157]}"
35680,35682,YO187,4046,OLD DUNDAS ST,VARSITY RD,LUNDY AVE,None,0,50,None,04,Acer negundo,"Maple, Manitoba",,"{""type"": ""Point"", ""coordinates"": [-79.5031512819991, 43.663744027581]}"
35691,35693,YO15367,72,GRATTAN ST,"LAMONT AVE NY, YK",QUEENSLEA AVE,None,0,10,None,05,Malus sargentii,"Apple, Sargents",32,"{""type"": ""Point"", ""coordinates"": [-79.5222819640732, 43.7076460728085]}"
35726,35728,YO16241,129,STRATHEARN RD,WARWICK AVE,WESTOVER HILL RD,None,0,10,None,12,Gleditsia triacanthos,Honey locust,57,"{""type"": ""Point"", ""coordinates"": [-79.4308595489718, 43.6946435085196]}"
35817,35819,YO24879,132,PINEWOOD AVE,MAPLEWOOD AVE,VALEWOOD AVE,None,0,20,None,12,Picea pungens,"Spruce, Colorado blue",26,"{""type"": ""Point"", ""coordinates"": [-79.4264645550285, 43.6869695362681]}"
35847,35849,YO7290,36,GLENHURST AVE,APPLETON AVE,None,None,0,10,None,09,Sorbus thuringiaca 'Fastigiata',"Mountain ash, oak leaf",58,"{""type"": ""Point"", ""coordinates"": [-79.4384683832893, 43.6815320342255]}"
35936,35938,YO25449,181,KING ST,PINE ST,JANE ST,None,0,10,None,05,Gleditsia triacanthos,Honey locust,54,"{""type"": ""Point"", ""coordinates"": [-79.5095249478121, 43.7072004485237]}"
35938,35940,YO25052,77,HUMBERVIEW RD,BRIDGEVIEW RD,ORCHARD CREST RD,None,0,20,None,04,Picea pungens,"Spruce, Colorado blue",72,"{""type"": ""Point"", ""coordinates"": [-79.4946320620285, 43.6536786644943]}"
36097,36099,YO20027,290,WESTMOUNT AVE,CLOVERLAWN AVE,ROSECLIFFE AVE,None,0,10,None,09,Syringa reticulata,"Lilac, Japanese",6,"{""type"": ""Point"", ""coordinates"": [-79.4441720896775, 43.6835053219785]}"
36152,36154,YO7061,71,DENISON RD W,SYKES AVE,LIPPINCOTT ST W,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",33,"{""type"": ""Point"", ""coordinates"": [-79.5113714609803, 43.694681936699]}"
36177,36179,YO22165,63,CHAMBERLAIN AVE,BOWIE AVE,SCHELL AVE,None,0,40,None,08,Thuja,Cedar,5,"{""type"": ""Point"", ""coordinates"": [-79.4572365644296, 43.6973762941708]}"
36206,36208,YO17242,202,STRATHEARN RD,GLOUCESTER GRV,LN S EGLINTON W FLANDERS,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",44,"{""type"": ""Point"", ""coordinates"": [-79.4341760831231, 43.6977474545243]}"
36287,36289,YO12853,24,EILEEN AVE,BERNICE CRES,MILDRED AVE,None,0,10,None,05,Fraxinus excelsior,"Ash, European",59,"{""type"": ""Point"", ""coordinates"": [-79.4962098292235, 43.6694983820302]}"
36382,36384,YO7649,67,BLACK CREEK BLVD,STONEY BROOKE DR,ROSE VALLEY CRES,None,0,10,None,05,Pinus nigra,"Pine, Austrian",27,"{""type"": ""Point"", ""coordinates"": [-79.5005079540476, 43.6760219296732]}"
36589,36591,YO22977,81,GRANDVILLE AVE,OUTLOOK AVE,LAMBTON AVE,None,0,20,None,05,Thuja,Cedar,10,"{""type"": ""Point"", ""coordinates"": [-79.4957041931374, 43.6801923134945]}"
36762,36764,YO21902,99,FAIRBANK AVE,BOWIE AVE,SCHELL AVE,None,0,1,None,08,Prunus '(section cherries)',Cherry,10,"{""type"": ""Point"", ""coordinates"": [-79.4538440142934, 43.6982564345939]}"
36779,36781,YO19277,400,WALMER RD,ST CLAIR AVE W,HEATH ST W,None,0,110,None,12,Robinia pseudoacacia,Black locust,50,"{""type"": ""Point"", ""coordinates"": [-79.4130484822931, 43.6859844850505]}"
36883,36885,YO10730,70,CLAYBROOKE ST,BEECHBOROUGH AVE,STRATHNAIRN AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",56,"{""type"": ""Point"", ""coordinates"": [-79.4719686566056, 43.6958431481723]}"
36974,36976,YO19337,2,MULBERRY CRES,WINONA DR,None,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",35,"{""type"": ""Point"", ""coordinates"": [-79.4354514234828, 43.6877915534469]}"
37080,37082,YO25665,30,SANDERSTEAD AVE,EGLINTON AVE W,BOWIE AVE,None,0,20,None,08,Thuja,Cedar,10,"{""type"": ""Point"", ""coordinates"": [-79.463736431814, 43.6939439099383]}"
37226,37228,YO22095,16,DYNEVOR RD,ENNERDALE RD,KIRKNEWTON RD,None,0,10,None,09,Pyrus calleryana 'chanticleer',Pear 'Chanticleer',17,"{""type"": ""Point"", ""coordinates"": [-79.4507698084367, 43.6910343161414]}"
37233,37235,YO23565,61,GRAY AVE,OUTLOOK AVE,None,None,0,10,None,05,Morus,Mulberry,22,"{""type"": ""Point"", ""coordinates"": [-79.4924581027416, 43.6795766625228]}"
37256,37258,YO17446,217,STRATHEARN RD,GLOUCESTER GRV,LN S EGLINTON W FLANDERS,None,0,10,None,12,Acer platanoides 'Schwedleri',"Maple, Norway 'Schwedler'",40,"{""type"": ""Point"", ""coordinates"": [-79.4345056583465, 43.6980991800538]}"
37445,37447,YO17603,67,ROBERT ST YORK,PORTAGE AVE,CYPRESS ST YORK,None,0,10,None,05,Pyrus calleryana 'chanticleer',Pear 'Chanticleer',25,"{""type"": ""Point"", ""coordinates"": [-79.517689312806, 43.7068446014869]}"
37452,37454,YO6935,82,QUEEN'S DR,ELM ST YORK,PINE ST,None,0,20,None,05,Acer saccharinum,"Maple, silver",95,"{""type"": ""Point"", ""coordinates"": [-79.5142355737706, 43.7054961710061]}"
37464,37466,YO18965,39,"WOODWARD AVE NY, YK",LOCKERBIE AVE,FARNSWORTH DR,None,0,10,None,05,Acer saccharinum,"Maple, silver",41,"{""type"": ""Point"", ""coordinates"": [-79.5134306572811, 43.708203761029]}"
37467,37469,YO19597,306,BOON AVE,LN S TEIGNMOUTH E EARLSCOURT,LN N ROGERS E BOON,None,0,10,None,09,Malus sargentii,"Apple, Sargents",30,"{""type"": ""Point"", ""coordinates"": [-79.4496778013211, 43.6854430063666]}"
37482,37484,YO20006,569,NAIRN AVE,THORNTON AVE,LN S EGLINTON W NAIRN AVE N,None,0,10,None,09,Acer platanoides,"Maple, Norway",5,"{""type"": ""Point"", ""coordinates"": [-79.4554790904453, 43.6940331293249]}"
37635,37637,YO16391,185,DEWBOURNE AVE,FLANDERS RD,STRATHEARN RD,None,0,20,None,12,Acer palmatum,"Maple, Japanese",11,"{""type"": ""Point"", ""coordinates"": [-79.4331569172772, 43.6968990138863]}"
37641,37643,YO25936,51,RIVERCREST RD,FOLKES ST,WEATHERELL ST,None,0,10,None,04,Gleditsia triacanthos,Honey locust,33,"{""type"": ""Point"", ""coordinates"": [-79.4867437498504, 43.650771726326]}"
37685,37687,YO16507,150,STRATHEARN RD,WESTOVER HILL RD,AVA RD,None,0,10,None,12,Acer platanoides,"Maple, Norway",23,"{""type"": ""Point"", ""coordinates"": [-79.4322530218769, 43.6954750539714]}"
37702,37704,YO26225,145,WINNETT AVE,EARLSDALE AVE,LN S VAUGHAN W ARLINGTON,None,0,20,None,12,Picea,Spruce,23,"{""type"": ""Point"", ""coordinates"": [-79.4322644412166, 43.6878533305799]}"
37723,37725,YO23275,27,ASTORIA AVE,BAYLISS AVE,LAMBTON AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.4919224711105, 43.6833840639481]}"
37761,37763,YO2659,331,VAUGHAN RD,CHERRYWOOD AVE,RUSHTON RD,None,0,10,None,12,Picea abies,"Spruce, Norway",18,"{""type"": ""Point"", ""coordinates"": [-79.4298932309344, 43.6890130776976]}"
37768,37770,YO18183,165,SELLERS AVE,ROGERS RD,LN N ROGERS W SELLERS,None,0,10,None,09,Acer platanoides,"Maple, Norway",72,"{""type"": ""Point"", ""coordinates"": [-79.4470780664854, 43.6854620222565]}"
37782,37784,YO25775,297,RUSHTON RD,DR. HOWARD LOWRIE LANE,HUMEWOOD GDNS,None,0,20,None,12,Acer saccharinum,"Maple, silver",62,"{""type"": ""Point"", ""coordinates"": [-79.4279834142567, 43.6822898867227]}"
37811,37813,YO25021,73,HARSHAW AVE,JANE ST,METHUEN AVE,None,0,10,None,04,Picea abies,"Spruce, Norway",10,"{""type"": ""Point"", ""coordinates"": [-79.4906158585537, 43.6543779817046]}"
37860,37862,YO25106,288,EARLSCOURT AVE,LN N TEIGNMOUTH W BOON,EVERSFIELD RD,None,0,20,None,09,Betula papyrifera,"Birch, white",20,"{""type"": ""Point"", ""coordinates"": [-79.4512665901999, 43.6861445363754]}"
37900,37902,YO22877,70,GRANDVILLE AVE,OUTLOOK AVE,LAMBTON AVE,None,0,60,None,05,Thuja,Cedar,23,"{""type"": ""Point"", ""coordinates"": [-79.495917306823, 43.6793024603163]}"
37970,37972,YO6536,56,BABY POINT RD,HUMBERCREST BLVD,BABY POINT CRES,None,0,10,None,04,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",40,"{""type"": ""Point"", ""coordinates"": [-79.4936790995855, 43.6575779838969]}"
38034,38036,YO14646,74,TRETHEWEY DR,CLEARVIEW HTS,KING GEORGE'S DR,None,0,10,None,05,Juniperus,Juniper,8,"{""type"": ""Point"", ""coordinates"": [-79.4793529064527, 43.6934113653885]}"
38112,38114,YO7025,12,BLACK CREEK BLVD,DALRYMPLE DR,STONELEIGH RD,None,0,10,None,05,Picea glauca,"Spruce, white",30,"{""type"": ""Point"", ""coordinates"": [-79.4976398946613, 43.6769807810544]}"
38142,38144,YO11302,2166,DUFFERIN ST,MARTIN ST,GIBSON ST,None,0,10,None,09,Thuja,Cedar,3,"{""type"": ""Point"", ""coordinates"": [-79.4479457049007, 43.6893698321003]}"
38157,38159,YO5559,10,TICHESTER RD,HEATH ST W,LONSMOUNT DR,None,0,70,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",27,"{""type"": ""Point"", ""coordinates"": [-79.4174103846587, 43.6859726246042]}"
38162,38164,YO27825,168,HUMBERCREST BLVD,ST JOHN'S RD,LN E HUMBERCREST N ST JOHNS,None,0,10,None,04,Acer platanoides,"Maple, Norway",48,"{""type"": ""Point"", ""coordinates"": [-79.4941318893256, 43.6629118364536]}"
38203,38205,YO20735,61,BOWIE AVE,FAIRBANK AVE,HARTLEY AVE,None,0,10,None,08,Tilia cordata,"Linden, littleleaf",65,"{""type"": ""Point"", ""coordinates"": [-79.4541723710754, 43.6968277204737]}"
38212,38214,YO29459,187,LAUDER AVE,ST CLAIR AVE W,CLOVERLAWN AVE,None,0,10,None,09,Picea glauca,"Spruce, white",30,"{""type"": ""Point"", ""coordinates"": [-79.4400257411538, 43.6797218427007]}"
38266,38268,YO16514,232,EILEEN AVE,GAILMORT PL,None,None,0,10,None,05,Picea,Spruce,31,"{""type"": ""Point"", ""coordinates"": [-79.5051755010908, 43.666298056558]}"
38450,38452,YO22841,1090,ROSELAWN AVE,TOMMY DOUGLAS GDNS,SALINAS CRT,None,0,10,None,08,Acer platanoides,"Maple, Norway",43,"{""type"": ""Point"", ""coordinates"": [-79.449176445098, 43.7005979747779]}"
38451,38453,YO8030,178,BELGRAVIA AVE,TIMES RD,JIMMY WISDOM WAY,None,0,10,None,08,Picea pungens,"Spruce, Colorado blue",40,"{""type"": ""Point"", ""coordinates"": [-79.4470956115568, 43.6980996334836]}"
38469,38471,YO18869,22,ALYWARD ST,LONBOROUGH AVE,BEECHBOROUGH AVE,None,0,10,None,05,Tilia cordata,"Linden, littleleaf",52,"{""type"": ""Point"", ""coordinates"": [-79.4695258517158, 43.6946310213589]}"
38515,38517,YO25475,313,EARLSCOURT AVE,EVERSFIELD RD,HATHERLEY RD,None,0,10,None,09,Syringa,Lilac,8,"{""type"": ""Point"", ""coordinates"": [-79.4512139980253, 43.687031718461]}"
38531,38533,YO29126,629,RUSHTON RD,WINDLEY AVE,LN E ARLINGTON S RUSHTON,None,0,10,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",32,"{""type"": ""Point"", ""coordinates"": [-79.4318815263142, 43.6904578271365]}"
38543,38545,YO8507,21,WINDLEY AVE,HUMEWOOD DR,RUSHTON RD,None,0,80,None,12,Picea pungens,"Spruce, Colorado blue",43,"{""type"": ""Point"", ""coordinates"": [-79.4306704415769, 43.6894382240401]}"
38641,38643,YO4167,231,ARLINGTON AVE,MAPLEWOOD AVE,HURSTING AVE,None,0,10,None,12,Acer saccharinum,"Maple, silver",108,"{""type"": ""Point"", ""coordinates"": [-79.4299192235719, 43.68504518423]}"
38745,38747,YO23828,27,OLD MILL DR,None,"RIVERSIDE DR TO, YK",None,0,20,None,04,Quercus rubra,"Oak, red",71,"{""type"": ""Point"", ""coordinates"": [-79.4877021621532, 43.648990175846]}"
38837,38839,YO6789,23,PASADENA GDNS,ST MARK'S RD,SIDFORD CRT,None,0,20,None,04,Pinus strobus,"Pine, Eastern white",40,"{""type"": ""Point"", ""coordinates"": [-79.4980050082224, 43.6590714379973]}"
38918,38920,YO11470,6,SUNNYBRAE CRES,WESTON RD,BARTONVILLE AVE W,None,0,10,None,05,Picea,Spruce,,"{""type"": ""Point"", ""coordinates"": [-79.4955853985955, 43.6885023521633]}"
38950,38952,YO12468,108,CLOUSTON AVE,CENTRE RD YORK,DENISON RD W,None,0,10,None,05,Picea,Spruce,,"{""type"": ""Point"", ""coordinates"": [-79.5104336686376, 43.6939781971341]}"
38985,38987,YO27431,91,MACDONALD AVE,PINE ST,MERRILL AVE,None,0,10,None,05,Acer rubrum,"Maple, red",97,"{""type"": ""Point"", ""coordinates"": [-79.5068868166753, 43.703733041038]}"
39012,39014,YO29868,432,WINONA DR,MULBERRY CRES,LN S VAUGHAN W ATLAS,None,0,10,None,12,Acer platanoides,"Maple, Norway",33,"{""type"": ""Point"", ""coordinates"": [-79.4353639328098, 43.6882453136272]}"
39046,39048,YO22094,58,CHAMBERLAIN AVE,BOWIE AVE,SCHELL AVE,None,0,40,None,08,Pyrus,Pear,10,"{""type"": ""Point"", ""coordinates"": [-79.4576434279845, 43.6970747945234]}"
39047,39049,YO20635,73,KENWOOD AVE,LOUISE AVE,MAPLEWOOD AVE,None,0,10,None,12,Magnolia x soulangiana (M. denudata x liliiflora).,"Magnolia, saucer",9,"{""type"": ""Point"", ""coordinates"": [-79.4228071963063, 43.6847952181347]}"
39060,39062,YO3857,30,FALWYN AVE,WINONA DR,None,None,0,30,None,09,Thuja,Cedar,18,"{""type"": ""Point"", ""coordinates"": [-79.4341751762825, 43.6842397299306]}"
39063,39065,YO5250,17,ROCKVALE AVE,ROGERS RD,HANSON RD,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",20,"{""type"": ""Point"", ""coordinates"": [-79.4406195415651, 43.6874035454361]}"
39079,39081,YO19560,247,WESTMOUNT AVE,CLOVERLAWN AVE,ROSECLIFFE AVE,None,0,10,None,09,Picea,Spruce,10,"{""type"": ""Point"", ""coordinates"": [-79.4433215650656, 43.6822414165816]}"
39114,39116,YO21754,139,DYNEVOR RD,ROWAN AVE,HUNTER AVE,None,0,20,None,09,Acer platanoides,"Maple, Norway",38,"{""type"": ""Point"", ""coordinates"": [-79.450502608343, 43.6941844557614]}"
39179,39181,YO11014,331,ATLAS AVE,VAUGHAN RD,DURHAM AVE,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",49,"{""type"": ""Point"", ""coordinates"": [-79.4348628885325, 43.6910495099224]}"
39222,39224,YO6363,293,WYCHWOOD AVE,MAPLEWOOD AVE,VALEWOOD AVE,None,0,10,None,12,Thuja occidentalis,"Cedar, white",29,"{""type"": ""Point"", ""coordinates"": [-79.4250042409425, 43.6869845468256]}"
39264,39266,YO6852,28,PASADENA GDNS,ST MARK'S RD,SIDFORD CRT,None,0,20,None,04,Picea glauca,"Spruce, white",26,"{""type"": ""Point"", ""coordinates"": [-79.4981919583841, 43.6592173259453]}"
39271,39273,YO26786,19,BRANSTONE RD,ENNERDALE RD,THORNTON AVE,None,0,10,None,09,Thuja,Cedar,3,"{""type"": ""Point"", ""coordinates"": [-79.4530971869774, 43.6915059185875]}"
39297,39299,YO3478,11,BERTRAM ST,LONBOROUGH AVE,BEECHBOROUGH AVE,None,0,20,None,05,Prunus '(section cherries)',Cherry,15,"{""type"": ""Point"", ""coordinates"": [-79.4733730480214, 43.6940374199428]}"
39308,39310,YO25321,73,APPLETON AVE,ST CLAIR AVE W,GLENHURST AVE,None,0,10,None,09,Prunus persica,Peach,20,"{""type"": ""Point"", ""coordinates"": [-79.4382983171512, 43.681323094114]}"
39345,39347,YO3305,27,PINEWOOD AVE,ST CLAIR AVE W,MAPLEWOOD AVE,None,0,10,None,12,Acer platanoides 'columnare',"Maple, Norway columnar",40,"{""type"": ""Point"", ""coordinates"": [-79.4249582836383, 43.6832134915019]}"
39370,39372,YO1030,2,ROSENEATH GDNS,GLENHURST AVE,EARLSDALE AVE,None,0,20,None,09,Acer saccharum,"Maple, sugar",14,"{""type"": ""Point"", ""coordinates"": [-79.4349106377609, 43.6822942930949]}"
