_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
229679,229707,EY13706,2,CRESCENT TOWN RD,DAWES RD,MASSEY SQ,,0,80,,19,Acer platanoides,"Maple, Norway",36,"{""type"": ""Point"", ""coordinates"": [-79.2954213844497, 43.6964320365588]}"
229706,229734,EY9858,48,WESTVIEW BLVD,GARDENS CRES,GARDENS CRES,,0,10,,19,Acer platanoides,"Maple, Norway",75,"{""type"": ""Point"", ""coordinates"": [-79.3099791093282, 43.7079203712795]}"
229735,229763,EY20309,12,MCKAYFIELD RD,MEMORIAL PARK AVE,COSBURN AVE,,0,10,,14,Acer platanoides,"Maple, Norway",55,"{""type"": ""Point"", ""coordinates"": [-79.3316394549815, 43.6920044351303]}"
229814,229842,EY20257,424,MORTIMER AVE,GREENWOOD AVE,LEROY AVE,,0,50,,14,Betula papyrifera,"Birch, white",28,"{""type"": ""Point"", ""coordinates"": [-79.3347820871982, 43.6889833879442]}"
229850,229878,EY8370,85,TIAGO AVE,SQUIRES AVE,GLENBURN AVE,,0,110,,19,Catalpa speciosa,"Catalpa, northern",8,"{""type"": ""Point"", ""coordinates"": [-79.3023462101706, 43.7117293825587]}"
230024,230052,EY11259,183,GLENWOOD CRES,ST COLUMBA PL,GLEN GANNON DR,,0,10,,19,Gleditsia triacanthos,Honey locust,37,"{""type"": ""Point"", ""coordinates"": [-79.3095303147752, 43.7051639934693]}"
230360,230388,EY15110,275,MORTIMER AVE,WOODYCREST AVE,DEWHURST BLVD N,,0,10,,14,Acer platanoides,"Maple, Norway",0,"{""type"": ""Point"", ""coordinates"": [-79.3434896159649, 43.6865953100622]}"
230384,230412,EY25057,239,AIRDRIE RD,HEATH RD,STICKNEY AVE,,0,10,,15,Acer platanoides,"Maple, Norway",72,"{""type"": ""Point"", ""coordinates"": [-79.3657454272242, 43.7064623537378]}"
230446,230474,EY9840,101,WESTVIEW BLVD,DOHME AVE,SELWYN AVE,,0,30,,19,Pinus nigra,"Pine, Austrian",75,"{""type"": ""Point"", ""coordinates"": [-79.3076171653919, 43.7101488604214]}"
230551,230579,EY5244,32,SOUTHVALE DR,RUTHERGLEN RD,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",63,"{""type"": ""Point"", ""coordinates"": [-79.3628948658041, 43.7013388916246]}"
230652,230680,EY18215,101,CARLAW AVE,LN 1 S EASTERN W CARLAW,EASTERN AVE,,0,430,,14,Picea pungens,"Spruce, Colorado blue",0,"{""type"": ""Point"", ""coordinates"": [-79.3385600347958, 43.6579658160543]}"
230660,230688,EY9178,53,VIRGINIA AVE,FAIRSIDE AVE,BINSWOOD AVE,,0,30,,19,Picea pungens,"Spruce, Colorado blue",25,"{""type"": ""Point"", ""coordinates"": [-79.323750609636, 43.6940408416614]}"
230842,230870,EY11038,63,PARKVIEW HILL CRES,ALDER RD,FAIRCREST CRCL,,0,10,,19,Tilia americana,"Basswood, American",67,"{""type"": ""Point"", ""coordinates"": [-79.3267100727806, 43.703557463125]}"
230918,230946,EY21395,27,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,20,,19,Picea pungens,"Spruce, Colorado blue",10,"{""type"": ""Point"", ""coordinates"": [-79.3257960708467, 43.6994364856815]}"
230941,230969,EY5305,125,SOUTHVALE DR,ROLPH RD,ASTOR AVE,,0,10,,15,Acer platanoides,"Maple, Norway",64,"{""type"": ""Point"", ""coordinates"": [-79.3662561888572, 43.6982380527296]}"
231123,231151,EY25156,59,PARKHURST BLVD,CAMERON CRES,BESSBOROUGH DR,,0,20,,15,Acer saccharinum,"Maple, silver",106,"{""type"": ""Point"", ""coordinates"": [-79.3718720456631, 43.7090977200887]}"
231298,231326,EY21011,11,JUDITH DR,MILTON RD,MILTON RD,,0,10,,14,Malus,Apple,0,"{""type"": ""Point"", ""coordinates"": [-79.3320637774977, 43.6961679490872]}"
231384,231412,EY18936,914,PAPE AVE,MORTIMER AVE,WESTWOOD AVE,,0,9998,,14,Juniperus,Juniper,0,"{""type"": ""Point"", ""coordinates"": [-79.3477630115446, 43.6858525148905]}"
231397,231425,EY5310,135,SOUTHVALE DR,ROLPH RD,ASTOR AVE,,0,20,,15,Syringa reticulata,"Lilac, Japanese",32,"{""type"": ""Point"", ""coordinates"": [-79.3666367719073, 43.6978051395358]}"
231485,231513,EY23248,17,CREWE AVE,OAK PARK AVE,WESTLAKE AVE,,0,10,,19,Syringa reticulata,"Lilac, Japanese",30,"{""type"": ""Point"", ""coordinates"": [-79.308838503275, 43.6934451052249]}"
231492,231520,EY6088,168,PARKHURST BLVD,SUTHERLAND DR,RANDOLPH RD,,0,10,,15,Acer platanoides,"Maple, Norway",54,"{""type"": ""Point"", ""coordinates"": [-79.365571532045, 43.710602327685]}"
231542,231570,EY2022,18,THURSFIELD CRES,BRENTCLIFFE RD,RYKERT CRES,,0,10,,15,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.3590361745848, 43.7163342255972]}"
231684,231712,EY4067,450,HEATH ST E,BAYVIEW HEIGHTS DR,,,0,20,,15,Acer saccharinum,"Maple, silver",78,"{""type"": ""Point"", ""coordinates"": [-79.3707404354642, 43.6951301344031]}"
231738,231766,EY17115,59,DON VALLEY DR,,HILLSIDE DR EAST YORK,,0,20,,14,Acer platanoides,"Maple, Norway",0,"{""type"": ""Point"", ""coordinates"": [-79.3576131396086, 43.6894573041057]}"
231756,231784,EY4797,28,EVERGREEN GDNS,WINDMILL RD,"BAYVIEW AVE TO, EY, NY",,0,10,,15,Magnolia x soulngeana (M. denudata x liliiflora),"Magnolia, saucer",8,"{""type"": ""Point"", ""coordinates"": [-79.3720915189041, 43.6959780454187]}"
231787,231815,EY2282,29,DONLEA DR,HANNA RD,RUMSEY RD,,0,20,,15,Morus,Mulberry,26,"{""type"": ""Point"", ""coordinates"": [-79.372165498567, 43.7127987835363]}"
231824,231852,EY24841,60,MCRAE DR,BESSBOROUGH DR,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",74,"{""type"": ""Point"", ""coordinates"": [-79.3693643909047, 43.7026490254482]}"
231888,231916,EY25905,315,SUTHERLAND DR,STICKNEY AVE,MCRAE DR,,0,10,,15,Acer platanoides,"Maple, Norway",68,"{""type"": ""Point"", ""coordinates"": [-79.365158068138, 43.7083041953331]}"
231999,232027,EY920,155,GLENVALE BLVD,SUTHERLAND DR,GLENBRAE AVE,,0,30,,15,Acer platanoides,"Maple, Norway",62,"{""type"": ""Point"", ""coordinates"": [-79.3680653035121, 43.7179813241009]}"
232087,232115,EY19418,7,SPRINGDALE BLVD,GREENWOOD AVE,LINSMORE CRES,,0,10,,14,Sorbus americana,"Mountain ash, American",28,"{""type"": ""Point"", ""coordinates"": [-79.333222224514, 43.685472496511]}"
232129,232157,EY16042,246,WESTWOOD AVE,LN E PAPE N MORTIMER,WOODYCREST AVE,,0,10,,14,Acer platanoides,"Maple, Norway",60,"{""type"": ""Point"", ""coordinates"": [-79.3454253733746, 43.6872953199544]}"
232225,232253,EY21362,20,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,100,,19,Pinus nigra,"Pine, Austrian",45,"{""type"": ""Point"", ""coordinates"": [-79.3249514596158, 43.6997789273069]}"
232331,232359,EY22529,269,LUMSDEN AVE,KING EDWARD AVE,GLEDHILL AVE,,0,10,,19,Picea glauca,"Spruce, white",0,"{""type"": ""Point"", ""coordinates"": [-79.3119303337959, 43.6933722558242]}"
232335,232363,EY17538,90,DON VALLEY DR,HILLSIDE DR EAST YORK,BROADVIEW AVE,,0,10,,14,Picea pungens,"Spruce, Colorado blue",0,"{""type"": ""Point"", ""coordinates"": [-79.3558144692826, 43.6906241829599]}"
232363,232391,EY6094,182,PARKHURST BLVD,RANDOLPH RD,LAIRD DR,,0,10,,15,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.3646864709882, 43.7107754578556]}"
232755,232783,EY2262,117,DONLEA DR,RUMSEY RD,SUTHERLAND DR,,0,10,,15,Acer platanoides,"Maple, Norway",71,"{""type"": ""Point"", ""coordinates"": [-79.3687406930278, 43.7136153669711]}"
232852,232880,EY3553,481,SUTHERLAND DR,BROADWAY AVE,GLENVALE BLVD,,0,10,,15,Acer platanoides,"Maple, Norway",46,"{""type"": ""Point"", ""coordinates"": [-79.3683747659125, 43.7162488493348]}"
232894,232922,EY6233,39,MACNAUGHTON RD,FIELD AVE,CAMERON CRES,,0,10,,15,Acer platanoides,"Maple, Norway",32,"{""type"": ""Point"", ""coordinates"": [-79.3721814634952, 43.7070967603568]}"
233019,233047,EY22189,727,MILVERTON BLVD,LN E WOODBINE N STRATHMORE,COLERIDGE AVE,,0,10,,19,Acer platanoides,"Maple, Norway",78,"{""type"": ""Point"", ""coordinates"": [-79.3133149819377, 43.6890867319684]}"
233040,233068,EY25316,155,RUMSEY RD,SHARRON DR,CROFTON RD,,0,10,,15,Acer platanoides,"Maple, Norway",80,"{""type"": ""Point"", ""coordinates"": [-79.3675156171771, 43.7076169238442]}"
233053,233081,EY21682,957,COXWELL AVE,PLAINS RD,LN S O CONNOR W COXWELL,,0,10,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,30,"{""type"": ""Point"", ""coordinates"": [-79.3285605844431, 43.696052464869]}"
233100,233128,EY9648,51,HOLBORNE AVE,FAIRSIDE AVE,BINSWOOD AVE,,0,20,,19,Acer negundo,"Maple, Manitoba",119,"{""type"": ""Point"", ""coordinates"": [-79.3234434314357, 43.6933743351053]}"
233165,233193,EY11989,41,MEMORIAL PARK AVE,INWOOD AVE,ST HUBERT AVE,,0,30,,14,Picea pungens,"Spruce, Colorado blue",50,"{""type"": ""Point"", ""coordinates"": [-79.3382525813945, 43.68986441172]}"
233247,233275,EY24607,829,MILLWOOD RD,HANNA RD,MCRAE DR,,0,80,,15,Pinus nigra,"Pine, Austrian",0,"{""type"": ""Point"", ""coordinates"": [-79.3683787845834, 43.7045745279176]}"
233343,233371,EY24024,129,CHISHOLM AVE,GATWICK AVE,DONCASTER AVE,,0,50,,19,Thuja occidentalis,"Cedar, white",38,"{""type"": ""Point"", ""coordinates"": [-79.3042586742636, 43.6913963744022]}"
233421,233449,EY11584,183,FERRIS RD,PLAXTON DR,CEDARCREST BLVD,,0,40,,19,Picea glauca,"Spruce, white",40,"{""type"": ""Point"", ""coordinates"": [-79.3001183384019, 43.7039142891407]}"
233550,233578,EY12085,124,GLEN ALBERT DR,REXLEIGH DR,CURRAN DR,,0,10,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,55,"{""type"": ""Point"", ""coordinates"": [-79.3017422610777, 43.7024399900073]}"
233623,233651,EY16308,364,DONLANDS AVE,WOODVILLE AVE,O'CONNOR DR,,0,80,,14,Ulmus pumila,"Elm, Siberian",58,"{""type"": ""Point"", ""coordinates"": [-79.3433151216705, 43.6938648602901]}"
233856,233884,EY24176,371,LUMSDEN AVE,MAIN ST,BARRINGTON AVE,,0,10,,19,Quercus alba,"Oak, white",61,"{""type"": ""Point"", ""coordinates"": [-79.3045086025075, 43.6946562957438]}"
234190,234218,EY16962,122,HOPEDALE AVE,O'CONNOR DR,STANHOPE AVE,,0,10,,14,Pinus sylvestris,Pine scots,40,"{""type"": ""Point"", ""coordinates"": [-79.3529163359202, 43.695336429788]}"
234196,234224,EY2636,38,ANNESLEY AVE,ROXVILLE AVE,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.3738140300753, 43.7155707438968]}"
234262,234290,EY22170,77,OAK PARK AVE,NEWMARKET AVE,GATWICK AVE,,0,30,,19,Sorbus americana,"Mountain ash, American",0,"{""type"": ""Point"", ""coordinates"": [-79.3082904906159, 43.6896919621181]}"
234301,234329,EY9694,256,GLEBEMOUNT AVE,HOLBORNE AVE,VIRGINIA AVE,,0,30,,19,Pinus sylvestris,Pine scots,28,"{""type"": ""Point"", ""coordinates"": [-79.3216958580171, 43.694077737745]}"
234383,234411,EY10646,2,ASPEN AVE,PARKVIEW HILL CRES,PARKVIEW HILL CRES,,0,100,,19,Thuja occidentalis,"Cedar, white",20,"{""type"": ""Point"", ""coordinates"": [-79.3291280515958, 43.7039924443467]}"
234463,234491,EY8172,45,PEARD RD,SQUIRES AVE,GLENBURN AVE,,0,30,,19,Picea glauca,"Spruce, white",34,"{""type"": ""Point"", ""coordinates"": [-79.2992130482289, 43.7099538774097]}"
234512,234540,EY25299,189,RUMSEY RD,CROFTON RD,PARKHURST BLVD,,0,10,,15,Acer platanoides,"Maple, Norway",66,"{""type"": ""Point"", ""coordinates"": [-79.3679465570166, 43.7091494204025]}"
234608,234636,EY20845,46,DERWYN RD,PLAINS RD,O'CONNOR DR,,0,10,,14,Morus,Mulberry,0,"{""type"": ""Point"", ""coordinates"": [-79.3346228915179, 43.6953700795177]}"
234818,234846,EY16888,81,HOPEDALE AVE,STANHOPE AVE,MINTON PL,,0,20,,14,Acer negundo,"Maple, Manitoba",80,"{""type"": ""Point"", ""coordinates"": [-79.3520598009927, 43.6956042559438]}"
234830,234858,EY5769,10,ROLLAND RD,BESSBOROUGH DR,HANNA RD,,0,10,,15,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",60,"{""type"": ""Point"", ""coordinates"": [-79.3696361196248, 43.7039677436455]}"
235235,235263,EY10638,9,ASPEN AVE,PARKVIEW HILL CRES,PARKVIEW HILL CRES,,0,20,,19,Picea pungens,"Spruce, Colorado blue",25,"{""type"": ""Point"", ""coordinates"": [-79.3285470623163, 43.7042855019851]}"
235426,235454,EY23925,7,TORRENS AVE,BROADVIEW AVE,LN W PAPE N TORRENS,,0,20,,14,Acer saccharinum,"Maple, silver",59,"{""type"": ""Point"", ""coordinates"": [-79.3544813929328, 43.6902202077299]}"
235803,235831,EY12791,93,CADORNA AVE,COSBURN AVE,PLAINS RD,,0,10,,14,Acer platanoides,"Maple, Norway",20,"{""type"": ""Point"", ""coordinates"": [-79.3402430730997, 43.6933039952105]}"
235852,235880,EY18603,82,NEALON AVE,JACKMAN AVE,ARUNDEL AVE,,0,10,,14,Betula papyrifera,"Birch, white",41,"{""type"": ""Point"", ""coordinates"": [-79.3535861224342, 43.6838383745905]}"
236042,236070,EY3454,244,HANNA RD,ANNESLEY AVE,GLENVALE BLVD,,0,10,,15,Acer platanoides,"Maple, Norway",92,"{""type"": ""Point"", ""coordinates"": [-79.373774912781, 43.7160915134264]}"
236282,236310,EY11200,28,PLAXTON DR,PLAXTON CRES,GLENCREST BLVD,,0,10,,19,Malus sargentii,"Apple, Sargents",45,"{""type"": ""Point"", ""coordinates"": [-79.3020597689445, 43.7060319404354]}"
236379,236407,EY21726,311,CEDARVALE AVE,CARRUTHERS LANE,LUMSDEN AVE,,0,20,,19,Picea glauca,"Spruce, white",25,"{""type"": ""Point"", ""coordinates"": [-79.3137701887283, 43.6928437958624]}"
236409,236437,EY5514,199,RANDOLPH RD,STICKNEY AVE,MCRAE DR,,0,10,,15,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",41,"{""type"": ""Point"", ""coordinates"": [-79.364030116883, 43.7087304194048]}"
236460,236488,EY14916,170,ALDWYCH AVE,DEWHURST BLVD,DONLANDS AVE,,0,10,,14,Aesculus hippocastanum,Horsechestnut,0,"{""type"": ""Point"", ""coordinates"": [-79.3397269915753, 43.6851721300576]}"
236498,236526,EY9006,7,NORLONG BLVD,COSBURN AVE,PLAINS RD,,0,10,,19,Tilia cordata,"Linden, littleleaf",67,"{""type"": ""Point"", ""coordinates"": [-79.3210816331594, 43.696327271107]}"
236669,236697,EY11771,62,HALSEY AVE,,GEORGE WEBSTER RD,,0,70,,19,Tilia americana,"Basswood, American",35,"{""type"": ""Point"", ""coordinates"": [-79.2995112827642, 43.6992908808515]}"
236780,236808,EY25301,187,RUMSEY RD,SHARRON DR,CROFTON RD,,0,20,,15,Acer platanoides,"Maple, Norway",58,"{""type"": ""Point"", ""coordinates"": [-79.3678608908007, 43.7089051170162]}"
236817,236845,EY6107,21,DONEGALL DR,MILLWOOD RD,CAMERON CRES,,0,10,,15,Acer platanoides,"Maple, Norway",53,"{""type"": ""Point"", ""coordinates"": [-79.3735258514072, 43.7051996174413]}"
